標題,URL
[問卦] 聽說又有一個新的颱風要上班了,https://www.ptt.cc/bbs/Gossiping/M.1722005415.A.912.html
[問卦] 同樣的條件台中早就淹爛了...,https://www.ptt.cc/bbs/Gossiping/M.1722005437.A.CAF.html
[新聞] 黃捷風災期間出國「深自檢討」　批藍白,https://www.ptt.cc/bbs/Gossiping/M.1722005489.A.4C6.html
[爆卦] 歌手2024 冠軍,https://www.ptt.cc/bbs/Gossiping/M.1722005532.A.AD9.html
[問卦] 土城有名的景點是什麼？,https://www.ptt.cc/bbs/Gossiping/M.1722005546.A.958.html
[問卦] 每天在辦公室充電算貪污嗎？,https://www.ptt.cc/bbs/Gossiping/M.1722005569.A.27B.html
[問卦] 正妹是雙性戀的比例為什麼那麼多???,https://www.ptt.cc/bbs/Gossiping/M.1722005623.A.D7B.html
Re: [爆卦] 黃捷抓里長照片當成自己團隊照片使用,https://www.ptt.cc/bbs/Gossiping/M.1722005634.A.5E7.html
Re: [新聞] 高虹安3助理認罪！唯一不認罪「公衛,https://www.ptt.cc/bbs/Gossiping/M.1722005660.A.F8C.html
[新聞] 疫情2波勞工紓困貸款，近十萬筆逾期還款,https://www.ptt.cc/bbs/Gossiping/M.1722005685.A.FD5.html
[問卦] 福利蓮進監獄會被檢查屁眼嗎 ?,https://www.ptt.cc/bbs/Gossiping/M.1722005687.A.A63.html
[問卦] 一七年二審無罪機率高嗎？,https://www.ptt.cc/bbs/Gossiping/M.1722005692.A.12D.html
[問卦] 女生在監獄性慾來了怎麼辦?,https://www.ptt.cc/bbs/Gossiping/M.1722005742.A.FF8.html
[問卦] 雙峰駱駝跟單峰駱駝只差在駝峰數嗎？,https://www.ptt.cc/bbs/Gossiping/M.1722005764.A.25E.html
[問卦] 今天某族群是不是都在加班？,https://www.ptt.cc/bbs/Gossiping/M.1722005799.A.B29.html
[問卦] 哆拉a夢圖有幾種版本=3=…,https://www.ptt.cc/bbs/Gossiping/M.1722005805.A.E7B.html
[爆卦] 黃捷抓里長照片當成自己團隊照片使用,https://www.ptt.cc/bbs/Gossiping/M.1722004191.A.AD4.html
[問卦] 慈濟服穿搭流行起來了？,https://www.ptt.cc/bbs/Gossiping/M.1722004217.A.37A.html
Re: [新聞] 強颱釀高雄淹水!陳柏惟怒轟酸民對同胞無,https://www.ptt.cc/bbs/Gossiping/M.1722004231.A.5CB.html
Re: [新聞] FBI局長不確定是不是子彈打中耳朵 川普怒,https://www.ptt.cc/bbs/Gossiping/M.1722004259.A.D22.html
[問卦] 新北是次級台北嗎？,https://www.ptt.cc/bbs/Gossiping/M.1722004277.A.7E1.html
[新聞] 賴清德高雄美濃勘災：治水預算有發揮功,https://www.ptt.cc/bbs/Gossiping/M.1722004287.A.B1B.html
Re: [問卦] 天主教和基督教有什麼分別？,https://www.ptt.cc/bbs/Gossiping/M.1722004380.A.241.html
Re: [問卦] 為什麼大家對高雄敵意很強,https://www.ptt.cc/bbs/Gossiping/M.1722004382.A.265.html
Re: [問卦] 「八卦集體失智」怎麼反駁？,https://www.ptt.cc/bbs/Gossiping/M.1722004464.A.FE5.html
Re: [問卦] 理工教授80%都在貪污，是否能檢舉？,https://www.ptt.cc/bbs/Gossiping/M.1722004476.A.83F.html
[問卦] 聽說有人領了被浮報的加班費被判刑？,https://www.ptt.cc/bbs/Gossiping/M.1722004486.A.69C.html
[問卦] 七夕情人節帶女友吃大埔鐵板燒OK嗎？,https://www.ptt.cc/bbs/Gossiping/M.1722004507.A.18E.html
[問卦] 高雄淹水之後水質會變差嗎？,https://www.ptt.cc/bbs/Gossiping/M.1722004524.A.3E2.html
[新聞] 「真人版娜美」比基尼濕身認愛　男友躺,https://www.ptt.cc/bbs/Gossiping/M.1722004815.A.138.html
Re: [新聞] 高虹安犯罪所得法官認定11萬6514元 重判,https://www.ptt.cc/bbs/Gossiping/M.1722004875.A.DF3.html
[新聞] 大崩潰！彰化垃圾新制上路　為省垃圾袋費,https://www.ptt.cc/bbs/Gossiping/M.1722004925.A.55C.html
Re: [問卦] 為什麼大家對高雄敵意很強,https://www.ptt.cc/bbs/Gossiping/M.1722004939.A.F8C.html
[問卦] 為啥高雄積個水又可以拿兩萬？,https://www.ptt.cc/bbs/Gossiping/M.1722004975.A.279.html
[問卦] 有人可以吃生菜沙拉不加醬嗎？,https://www.ptt.cc/bbs/Gossiping/M.1722005060.A.515.html
Re: [新聞] 殺完鄭文燦！賴清德再出手「屠刀砍藍白」,https://www.ptt.cc/bbs/Gossiping/M.1722005195.A.6BC.html
[新聞] 勉外交生力軍 賴總統：台灣或中華民國都,https://www.ptt.cc/bbs/Gossiping/M.1722002996.A.507.html
[問卦] 陳曼青去哪了？,https://www.ptt.cc/bbs/Gossiping/M.1722003004.A.619.html
[新聞] 高雄逾350戶社區停車場淹慘　水量如9萬個浴缸,https://www.ptt.cc/bbs/Gossiping/M.1722003138.A.E6E.html
Re: [問卦] 提鹽酥雞搭捷運都是怎樣的人？,https://www.ptt.cc/bbs/Gossiping/M.1722003198.A.C60.html
[問卦] 理工教授80%都在貪污，是否能檢舉？,https://www.ptt.cc/bbs/Gossiping/M.1722003241.A.8E2.html
[新聞] 八掌溪溢堤！　後壁空拍如汪洋　　美上,https://www.ptt.cc/bbs/Gossiping/M.1722003258.A.F95.html
Re: [新聞] FBI局長不確定是不是子彈打中耳朵 川普怒,https://www.ptt.cc/bbs/Gossiping/M.1722003344.A.9F0.html
Re: [新聞] 高虹安涉貪重判7年4月　民眾黨舉綠營這2,https://www.ptt.cc/bbs/Gossiping/M.1722003441.A.21F.html
[新聞] 治水預算用在哪？李鴻源：花的錢已是荷,https://www.ptt.cc/bbs/Gossiping/M.1722003605.A.29D.html
[問卦] 外傳電影大家最推哪部?,https://www.ptt.cc/bbs/Gossiping/M.1722003616.A.D1D.html
Re: [問卦] 理工教授80%都在貪污，是否能檢舉？,https://www.ptt.cc/bbs/Gossiping/M.1722003634.A.A1E.html
[問卦] 長官:你在我後面混!你不知道我後面有長眼,https://www.ptt.cc/bbs/Gossiping/M.1722003694.A.F6D.html
Re: [新聞] 勉外交生力軍 賴總統：台灣或中華民國都,https://www.ptt.cc/bbs/Gossiping/M.1722003811.A.0DA.html
[問卦] 土城找安如果宣布加入綠能黨會怎樣？,https://www.ptt.cc/bbs/Gossiping/M.1722003822.A.E62.html
Re: [新聞] 治水預算用在哪？李鴻源：花的錢已是荷,https://www.ptt.cc/bbs/Gossiping/M.1722003924.A.58C.html
[問卦] 黑金為何要泡茶,https://www.ptt.cc/bbs/Gossiping/M.1722003974.A.06C.html
[問卦] 高雄人在驕傲什麼？,https://www.ptt.cc/bbs/Gossiping/M.1722003995.A.A8F.html
Re: [問卦] 崩壞星穹鐵道是不是很多女生玩？,https://www.ptt.cc/bbs/Gossiping/M.1722004029.A.CC3.html
[問卦] 日本電車推擠吵架都這麼冷靜喔,https://www.ptt.cc/bbs/Gossiping/M.1722004076.A.FB0.html
[問卦] 為何最近天災地震不斷?,https://www.ptt.cc/bbs/Gossiping/M.1722004131.A.905.html
Re: [問卦] 貪汙11萬 要關7年半 很棒!請全部同標準!,https://www.ptt.cc/bbs/Gossiping/M.1722002241.A.D25.html
[問卦] 為啥女生興趣都是美食、旅遊、電影阿?,https://www.ptt.cc/bbs/Gossiping/M.1722002304.A.CC2.html
Re: [問卦] 如果打仗了台女會怎樣,https://www.ptt.cc/bbs/Gossiping/M.1722002309.A.0E6.html
"[問卦] 為什麼颱風天,大家汽車不停高樓層停車場",https://www.ptt.cc/bbs/Gossiping/M.1722002335.A.890.html
[新聞] 林姿妙心腹許智信涉貪汙、詐欺17罪　一審,https://www.ptt.cc/bbs/Gossiping/M.1722002357.A.538.html
[問卦] 在胡志明市要幹嘛,https://www.ptt.cc/bbs/Gossiping/M.1722002362.A.73F.html
Re: [問卦] 天主教和基督教有什麼分別？,https://www.ptt.cc/bbs/Gossiping/M.1722002365.A.B43.html
Re: [問卦] 「八卦集體失智」怎麼反駁？,https://www.ptt.cc/bbs/Gossiping/M.1722002454.A.B78.html
[問卦] 驚！下一個颱風,https://www.ptt.cc/bbs/Gossiping/M.1722002480.A.82E.html
[問卦] 崩壞星穹鐵道是不是很多女生玩？,https://www.ptt.cc/bbs/Gossiping/M.1722002518.A.AF5.html
[問卦] 板上這兩天是不是在洗三溫暖阿,https://www.ptt.cc/bbs/Gossiping/M.1722002575.A.CE9.html
[問卦] 有沒有泰國這國家好不好玩的八卦呢？,https://www.ptt.cc/bbs/Gossiping/M.1722002609.A.C75.html
[問卦] 炎P都辦哪種派對？,https://www.ptt.cc/bbs/Gossiping/M.1722002648.A.0F5.html
[問卦] 判多久是不是都看法官心情？！,https://www.ptt.cc/bbs/Gossiping/M.1722002663.A.E3E.html
Re: [新聞] 高虹安3助理認罪！唯一不認罪「公衛,https://www.ptt.cc/bbs/Gossiping/M.1722002665.A.022.html
Re: [問卦] 「八卦集體失智」怎麼反駁？,https://www.ptt.cc/bbs/Gossiping/M.1722002759.A.12B.html
[問卦] 有沒有新媒體舊媒體化的八卦,https://www.ptt.cc/bbs/Gossiping/M.1722002811.A.043.html
[問卦] 沒人發現年薪百萬買不起高雄市區的房子嗎,https://www.ptt.cc/bbs/Gossiping/M.1722002923.A.F15.html
[問卦] 愛酸高雄是從什麼時候開始的啊？？？,https://www.ptt.cc/bbs/Gossiping/M.1722002949.A.147.html
[問卦] 為什麼洗完澡會有年輕好幾歲的感覺,https://www.ptt.cc/bbs/Gossiping/M.1722002973.A.888.html
[問卦] 南部的積水退去了嗎？,https://www.ptt.cc/bbs/Gossiping/M.1722001678.A.2C4.html
[新聞] 就業難 「多所高校延長研究生學制」上熱搜,https://www.ptt.cc/bbs/Gossiping/M.1722001689.A.2DF.html
Re: [新聞] 高虹安3助理認罪！唯一不認罪「公衛,https://www.ptt.cc/bbs/Gossiping/M.1722001689.A.23D.html
[爆卦] 地震,https://www.ptt.cc/bbs/Gossiping/M.1722001792.A.C28.html
[爆卦] 地震?,https://www.ptt.cc/bbs/Gossiping/M.1722001805.A.F16.html
[爆卦] 地震,https://www.ptt.cc/bbs/Gossiping/M.1722001821.A.BFB.html
[地震] 地震,https://www.ptt.cc/bbs/Gossiping/M.1722001830.A.2CC.html
[問卦] 現今最紅的啦啦隊員是誰,https://www.ptt.cc/bbs/Gossiping/M.1722001859.A.D31.html
[問卦] 「八卦集體失智」怎麼反駁？,https://www.ptt.cc/bbs/Gossiping/M.1722001882.A.3F4.html
[新聞] 2地慎防豪大雨！熱帶低壓下周逼近台灣 這,https://www.ptt.cc/bbs/Gossiping/M.1722001892.A.7C6.html
[問卦] Dcard彩虹 只喜歡肉胖的男生很怪嗎,https://www.ptt.cc/bbs/Gossiping/M.1722001938.A.89B.html
[問卦] 女生會很容易察覺奶被偷盯嗎,https://www.ptt.cc/bbs/Gossiping/M.1722001953.A.157.html
[問卦] KNY是在爛幾點的？,https://www.ptt.cc/bbs/Gossiping/M.1722001970.A.E9F.html
[問卦] 為什麼大家對高雄敵意很強,https://www.ptt.cc/bbs/Gossiping/M.1722001971.A.A22.html
[問卦] 你各位懂得 通透文學與躺平文化 嗎？,https://www.ptt.cc/bbs/Gossiping/M.1722002081.A.B14.html
[問卦] 小花航空 地勤跟客人下跪！？的八卦,https://www.ptt.cc/bbs/Gossiping/M.1722002081.A.46C.html
[問卦] 要貪污11萬是什麼概念？我給你好了 有掛,https://www.ptt.cc/bbs/Gossiping/M.1722002111.A.665.html
[新聞] 強颱釀高雄淹水!陳柏惟怒轟酸民對同胞無,https://www.ptt.cc/bbs/Gossiping/M.1722002133.A.AA9.html
[爆卦] 2024/07/26 21：49 地震報告,https://www.ptt.cc/bbs/Gossiping/M.1722002166.A.A1A.html
[新聞] 愛莉莎莎秀身材內衣狂賣2200萬　下一步,https://www.ptt.cc/bbs/Gossiping/M.1722002205.A.E98.html
Re: [問卦] D卡熱門：追高雲豹被套牢賣不掉怎辦,https://www.ptt.cc/bbs/Gossiping/M.1722000707.A.A01.html
[新聞] 荷蘭沙灘排球選手曾「性侵未成年」　引發,https://www.ptt.cc/bbs/Gossiping/M.1722000748.A.905.html
Re: [問卦] 貪汙11萬 要關7年半 很棒!請全部同標準!,https://www.ptt.cc/bbs/Gossiping/M.1722000838.A.1D6.html
[問卦] 郵局保管箱可以放骨灰嗎？,https://www.ptt.cc/bbs/Gossiping/M.1722000869.A.270.html
Re: [問卦] 貪汙11萬 要關7年半 很棒!請全部同標準!,https://www.ptt.cc/bbs/Gossiping/M.1722000909.A.55F.html
[新聞] FBI局長不確定是不是子彈打中耳朵 川普怒,https://www.ptt.cc/bbs/Gossiping/M.1722000949.A.10D.html
[問卦] 朱元璋最愛民嗎,https://www.ptt.cc/bbs/Gossiping/M.1722001078.A.98A.html
[問卦] 看完蘇花土石流的影片 還有人敢去花蓮玩?,https://www.ptt.cc/bbs/Gossiping/M.1722001218.A.666.html
[問卦] 驚！文章被拿去發新聞代表…….？,https://www.ptt.cc/bbs/Gossiping/M.1722001287.A.BBC.html
[問卦] 如果打仗了台女會怎樣,https://www.ptt.cc/bbs/Gossiping/M.1722001344.A.412.html
[問卦] 貪污11萬有沒有好聽一點的說法？,https://www.ptt.cc/bbs/Gossiping/M.1722001348.A.D45.html
[問卦] 提鹽酥雞搭捷運都是怎樣的人？,https://www.ptt.cc/bbs/Gossiping/M.1722001363.A.A99.html
[問卦] 奧運給國動掌旗進場會怎麼做,https://www.ptt.cc/bbs/Gossiping/M.1722001412.A.851.html
[問卦] 外國稱我們叫Chinese Kaohsiung能接受？,https://www.ptt.cc/bbs/Gossiping/M.1722001431.A.329.html
[新聞] 最慘暑假「強震+颱風」重創花蓮　住宿,https://www.ptt.cc/bbs/Gossiping/M.1722001442.A.098.html
Re: [問卦] D卡熱門：追高雲豹被套牢賣不掉怎辦,https://www.ptt.cc/bbs/Gossiping/M.1722001460.A.497.html
[新聞] 47歲何妤玟認了「一定要再婚」！羞曝擇偶,https://www.ptt.cc/bbs/Gossiping/M.1722001513.A.791.html
Re: [問卦] 高雄淹水YTR儒哥是不是全台最慘？,https://www.ptt.cc/bbs/Gossiping/M.1722001560.A.040.html
[問卦] 在線等有老伯在我前面吐爆惹怎辦,https://www.ptt.cc/bbs/Gossiping/M.1722001597.A.FA8.html
[問卦] X(推特)一堆藍勾的垃圾留言是怎麼回事？,https://www.ptt.cc/bbs/Gossiping/M.1722001638.A.489.html
Re: [問卦] 台灣人擔心排碳是聖母心態嗎,https://www.ptt.cc/bbs/Gossiping/M.1721999886.A.272.html
Re: [問卦] 卜派炸雞點什麼才專業,https://www.ptt.cc/bbs/Gossiping/M.1721999904.A.DBF.html
[新聞] 防災67小時 盧秀燕今晚再搭機赴美 20萬商,https://www.ptt.cc/bbs/Gossiping/M.1721999925.A.AD8.html
"[問卦] 雖知世無公平正義,然每思及此仍深深嘆息",https://www.ptt.cc/bbs/Gossiping/M.1722000068.A.425.html
[新聞] 雲林勘災 卓榮泰：治水工程需全面性檢討,https://www.ptt.cc/bbs/Gossiping/M.1722000093.A.E34.html
[新聞] 文化部將召開國家語言發展會議 10月登場,https://www.ptt.cc/bbs/Gossiping/M.1722000110.A.EB8.html
[問卦] 工程師的壓力多大,https://www.ptt.cc/bbs/Gossiping/M.1722000183.A.20F.html
[問卦] 挪用班費犯何罪？,https://www.ptt.cc/bbs/Gossiping/M.1722000319.A.F65.html
[問卦] 為何喝咖啡反而更累？,https://www.ptt.cc/bbs/Gossiping/M.1722000321.A.E62.html
[問卦] 日幣怎麼還沒下去,https://www.ptt.cc/bbs/Gossiping/M.1722000348.A.584.html
Re: [新聞] 巴黎奧運》大咖頻出現！史努比狗狗帶領名,https://www.ptt.cc/bbs/Gossiping/M.1722000358.A.695.html
Re: [問卦] 貪汙11萬 要關7年半 很棒!請全部同標準!,https://www.ptt.cc/bbs/Gossiping/M.1722000367.A.063.html
[問卦] 暑假的澎湖和沖繩哪邊比較多台灣人?,https://www.ptt.cc/bbs/Gossiping/M.1722000393.A.373.html
Re: [問卦] 為什麼有公司願意放支薪的颱風假？？,https://www.ptt.cc/bbs/Gossiping/M.1722000416.A.ECE.html
[新聞] 美媒：中國官媒社群網站充斥反賀錦麗挺川,https://www.ptt.cc/bbs/Gossiping/M.1722000459.A.6F1.html
Re: [新聞] 淹水面積小、退水速度快　行政院：前瞻治,https://www.ptt.cc/bbs/Gossiping/M.1722000632.A.E58.html
Re: [問卦] 工程師的壓力多大,https://www.ptt.cc/bbs/Gossiping/M.1722000659.A.9BC.html
Re: [問卦] 貪汙11萬 要關7年半 很棒!請全部同標準!,https://www.ptt.cc/bbs/Gossiping/M.1722000675.A.F7B.html
[問卦] 餐點出餐錯誤只能認衰嗎,https://www.ptt.cc/bbs/Gossiping/M.1722000686.A.A07.html
[新聞] 菲國華裔女市長疑已整容潛逃 警方曝驚人,https://www.ptt.cc/bbs/Gossiping/M.1722000707.A.305.html
[問卦] 怎麼把機車搬到桌子上？？？,https://www.ptt.cc/bbs/Gossiping/M.1721998387.A.DC8.html
[問卦] 檢察官或法官收賄是不是等於吃無敵星星,https://www.ptt.cc/bbs/Gossiping/M.1721998774.A.752.html
[問卦] 卜派炸雞點什麼才專業,https://www.ptt.cc/bbs/Gossiping/M.1721998840.A.716.html
Re: [新聞] 柯文哲：支持高虹安上訴 相信沒有貪污意,https://www.ptt.cc/bbs/Gossiping/M.1721998846.A.F9B.html
Re: [問卦] 貪汙11萬 要關7年半 很棒!請全部同標準!,https://www.ptt.cc/bbs/Gossiping/M.1721998872.A.577.html
[問卦] 最好吃的乾拌麵〓〓？,https://www.ptt.cc/bbs/Gossiping/M.1721999106.A.D24.html
Re: [新聞] 淹水面積小、退水速度快　行政院：前瞻治,https://www.ptt.cc/bbs/Gossiping/M.1721999108.A.21A.html
[新聞] 盧秀燕急赴美和川普會面？ 網爆「藍營群,https://www.ptt.cc/bbs/Gossiping/M.1721999262.A.65C.html
[新聞] 竹科男工程師胖到聯誼沒人甩 意外發現代謝性脂肪肝,https://www.ptt.cc/bbs/Gossiping/M.1721999286.A.2A0.html
Re: [問卦] 貪汙11萬 要關7年半 很棒!請全部同標準!,https://www.ptt.cc/bbs/Gossiping/M.1721999456.A.379.html
[問卦] 為什麼過了80年就可以台日友好？,https://www.ptt.cc/bbs/Gossiping/M.1721999458.A.8E1.html
[問卦] 有人學過德語？聽懂希特勒演講要多久,https://www.ptt.cc/bbs/Gossiping/M.1721999460.A.7F6.html
[問卦] 烏俄戰爭最新情報（20240725）,https://www.ptt.cc/bbs/Gossiping/M.1721999521.A.733.html
[新聞] 前瞻治水預算遭質疑 政院：面積少退水快,https://www.ptt.cc/bbs/Gossiping/M.1721999524.A.E17.html
Re: [新聞] 柯文哲：支持高虹安上訴 相信沒有貪污意,https://www.ptt.cc/bbs/Gossiping/M.1721999531.A.EF4.html
[問卦] 過30 三千公尺15分內在八卦PR多少？,https://www.ptt.cc/bbs/Gossiping/M.1721999596.A.C8E.html
Re: [問卦] 台灣女性平權第一品牌女人迷的卦,https://www.ptt.cc/bbs/Gossiping/M.1721999687.A.12F.html
[新聞] 漫博開展首日湧18萬人次 創歷屆最高,https://www.ptt.cc/bbs/Gossiping/M.1721999752.A.374.html
[新聞] 美暴雨沖出鎚頭怪蟲！帶致命毒素　長20公,https://www.ptt.cc/bbs/Gossiping/M.1721999796.A.3A7.html
[問卦] 如果台北突然消失，會對台灣造成什麼影,https://www.ptt.cc/bbs/Gossiping/M.1721999873.A.B28.html
[問卦] 房子買在南部的人是不是已經後悔了,https://www.ptt.cc/bbs/Gossiping/M.1721997413.A.284.html
Re: [問卦] 這樣的三權分立設定是不是有問題？,https://www.ptt.cc/bbs/Gossiping/M.1721997415.A.7F9.html
[問卦] 炸物加大蒜是誰發明的,https://www.ptt.cc/bbs/Gossiping/M.1721997428.A.535.html
Re: [問卦] 花光積蓄讓女兒補習 結果女兒離家出走,https://www.ptt.cc/bbs/Gossiping/M.1721997474.A.85D.html
[問卦] 讓殺人犯自己決定要不要死刑會怎樣？,https://www.ptt.cc/bbs/Gossiping/M.1721997548.A.090.html
[問卦] 泡水車有什麼好聽的說法,https://www.ptt.cc/bbs/Gossiping/M.1721997555.A.8F9.html
[新聞] 盧秀燕又要出國啦！今晚飛美國繼續城市外,https://www.ptt.cc/bbs/Gossiping/M.1721997609.A.927.html
[問卦] 台股下週是不是要回歸基本面了？,https://www.ptt.cc/bbs/Gossiping/M.1721997640.A.F61.html
[問卦] 說你貪汙500元，逼你反咬老闆才放過你,https://www.ptt.cc/bbs/Gossiping/M.1721997653.A.625.html
[新聞] 巴黎奧運》大咖頻出現！史努比狗狗帶領名,https://www.ptt.cc/bbs/Gossiping/M.1721997656.A.C12.html
[新聞] 凱米颱風過境 盧秀燕今晚飛洛杉磯接續,https://www.ptt.cc/bbs/Gossiping/M.1721997657.A.0D1.html
[問卦] 要貪污的人只貪4-500元? 合理嗎?,https://www.ptt.cc/bbs/Gossiping/M.1721997857.A.30F.html
[問卦] 寶可夢退出台北 夾娃娃機續存 都幾？,https://www.ptt.cc/bbs/Gossiping/M.1721997865.A.5AF.html
[問卦] 要去六合還是瑞豐夜市？,https://www.ptt.cc/bbs/Gossiping/M.1721997962.A.350.html
Re: [新聞] 淹水面積小、退水速度快　行政院：前瞻治,https://www.ptt.cc/bbs/Gossiping/M.1721998142.A.14D.html
[問卦] 做好事累積功德是騙人的吧,https://www.ptt.cc/bbs/Gossiping/M.1721998225.A.28B.html
[問卦] 為什麼傷害罪判這麼輕？,https://www.ptt.cc/bbs/Gossiping/M.1721998229.A.EBD.html
[問卦] 為何女生敢做不敢當 不像男人會認錯?,https://www.ptt.cc/bbs/Gossiping/M.1721998310.A.C03.html
[問卦] 有沒有零日攻擊的八卦〓〓？,https://www.ptt.cc/bbs/Gossiping/M.1721998355.A.E51.html
